datetime,odba,odba_mean,odba_max,temp,nest,awake,asleep,odba_z
25/05/2020 06:51:30.000,0.0165,0,0.19,26.41,Nest,0,1,-0.832515141026414
25/05/2020 06:52:30.000,0.0293333333333333,0,0.24,26.53,Nest,0,1,-0.791064170830955
25/05/2020 06:53:30.000,0.00500000000000001,0,0.0600000000000001,26.41,Nest,0,1,-0.869659516915851
25/05/2020 06:54:30.000,0.00900000000000001,0,0.0600000000000001,26.53,Nest,0,1,-0.856739733997786
25/05/2020 06:55:30.000,0.0558333333333334,0,0.62,26.41,Nest,0,1,-0.705470608998774
25/05/2020 06:56:30.000,0.0403333333333334,0,0.25,26.41,Nest,0,1,-0.755534767806276
25/05/2020 06:57:30.000,0.0781666666666667,0.07,0.31,26.41,Nest,0,1,-0.633335154372911
25/05/2020 06:58:30.000,0.00533333333333334,0,0.07,26.29,Nest,0,1,-0.868582868339346
25/05/2020 06:59:30.000,0.0821666666666667,0.0600000000000001,0.64,26.41,Nest,0,1,-0.620415371454845
25/05/2020 07:00:30.000,0.0348333333333334,0.0600000000000001,0.13,26.41,Nest,0,1,-0.773299469318616
25/05/2020 07:01:30.000,0.0245,0.0600000000000001,0.13,26.41,Nest,0,1,-0.806675575190284
25/05/2020 07:02:30.000,0.029,0.0600000000000001,0.18,26.41,Nest,0,1,-0.792140819407461
25/05/2020 07:03:30.000,0.0435,0,0.13,26.29,Nest,0,1,-0.745306606329475
25/05/2020 07:04:30.000,0.0826666666666666,0.12,0.43,26.29,Nest,0,1,-0.618800398590088
25/05/2020 07:05:30.000,0.06,0.07,0.37,26.29,Nest,0,1,-0.692012501792456
25/05/2020 07:06:30.000,0.0666666666666666,0.06,0.19,26.16,Nest,0,1,-0.670479530262348
25/05/2020 07:07:30.000,0.0973333333333334,0.06,0.31,25.92,Nest,0,1,-0.571427861223849
25/05/2020 07:08:30.000,0.688166666666667,0.06,2.7,26.41,Nest,1,0,1.33693174063202
25/05/2020 07:09:30.000,0.197,0,2.64,26.16,Nest,0,1,-0.249509936848726
25/05/2020 07:10:30.000,0.0765000000000001,0.06,0.19,26.16,Nest,0,1,-0.638718397255437
25/05/2020 07:11:30.000,0.0774999999999999,0.13,0.19,26.16,Nest,0,1,-0.635488451525921
25/05/2020 07:12:30.000,0.0191666666666667,0,0.13,26.04,Nest,0,1,-0.823901952414371
25/05/2020 07:13:30.000,0.025,0,0.18,25.92,Nest,0,1,-0.805060602325526
25/05/2020 07:14:30.000,0.038,0.06,0.12,26.04,Nest,0,1,-0.763071307841814
25/05/2020 07:15:30.000,0.0501666666666667,0.12,0.25,26.04,Nest,0,1,-0.723773634799366
25/05/2020 07:16:30.000,0.022,0,0.12,26.16,Nest,0,1,-0.814750439514075
25/05/2020 07:17:30.000,0.3365,0.69,0.88,26.16,Nest,1,0,0.201067492418794
25/05/2020 07:18:30.000,0.5615,0.75,1.06,26.29,Nest,1,0,0.927805281559955
25/05/2020 07:19:30.000,0.207,0.31,0.5,26.29,Nest,1,0,-0.217210479553564
25/05/2020 07:20:30.000,0.168833333333333,0.18,0.37,26.16,Nest,0,1,-0.340486741563435
25/05/2020 07:21:30.000,0.225666666666667,0.12,0.75,26.16,Nest,1,0,-0.15691815926926
25/05/2020 07:22:30.000,0.378833333333333,0.39,0.81,26.16,Nest,1,0,0.337801861634983
25/05/2020 07:23:30.000,0.217,0.19,0.75,26.29,Nest,1,0,-0.184911022258401
25/05/2020 07:24:30.000,0.129666666666667,0.06,0.43,22.5,Out,0,1,-0.466992949302822
25/05/2020 07:25:30.000,0.282166666666667,0.12,0.83,26.29,Nest,1,0,0.0255737744484095
25/05/2020 07:26:30.000,0.633333333333333,0.81,1.5,26.29,Nest,1,0,1.15982304979687
25/05/2020 07:27:30.000,0.223,0.26,0.57,26.29,Nest,1,0,-0.165531347881303
25/05/2020 07:28:30.000,0.0979999999999999,0,0.38,26.53,Nest,0,1,-0.569274564070838
25/05/2020 07:29:30.000,0.0163333333333333,0,0.12,26.41,Nest,0,1,-0.833053465314667
25/05/2020 07:30:30.000,0.0965,0.07,0.25,26.41,Nest,0,1,-0.574119482665112
25/05/2020 07:31:30.000,0.0493333333333333,0,0.19,26.41,Nest,0,1,-0.72646525624063
25/05/2020 07:32:30.000,0.0245,0.07,0.07,26.16,Nest,0,1,-0.806675575190284
25/05/2020 07:33:30.000,0.0776666666666667,0.19,0.32,26.04,Nest,0,1,-0.634950127237669
25/05/2020 07:34:30.000,0.0266666666666667,0,0.12,25.92,Nest,0,1,-0.799677359442999
25/05/2020 07:35:30.000,0.068,0,0.14,25.67,Nest,0,1,-0.666172935956326
25/05/2020 07:36:30.000,0.153,0.06,1,25.55,Nest,0,1,-0.391627548947443
25/05/2020 07:37:30.000,0.236333333333333,0.0600000000000001,0.87,25.67,Nest,1,0,-0.122465404821086
25/05/2020 07:38:30.000,0.0393333333333333,0.07,0.56,25.67,Nest,0,1,-0.758764713535792
25/05/2020 07:39:30.000,0.36,0.25,0.94,25.55,Nest,1,0,0.276971217062426
25/05/2020 07:40:30.000,0.235333333333333,0.0600000000000001,1.13,25.67,Nest,1,0,-0.125695350550602
25/05/2020 07:41:30.000,0.0163333333333333,0.07,0.07,25.55,Nest,0,1,-0.833053465314667
25/05/2020 07:42:30.000,0.470333333333333,0.07,1.38,25.55,Nest,1,0,0.633341895885722
25/05/2020 07:43:30.000,0.623,0.62,1.63,25.67,Nest,1,0,1.12644694392521
25/05/2020 07:44:30.000,0.0636666666666667,0.19,0.19,25.8,Nest,0,1,-0.680169367450897
25/05/2020 07:45:30.000,0.510833333333333,0.49,1.12,26.04,Nest,1,0,0.764154697931131
25/05/2020 07:46:30.000,0.1865,0.24,0.51,25.92,Nest,0,1,-0.283424367008648
25/05/2020 07:47:30.000,0.3825,0.62,1.82,25.92,Nest,1,0,0.349644995976543
25/05/2020 07:48:30.000,0.3645,0.13,0.94,26.29,Nest,1,0,0.291505972845249
25/05/2020 07:49:30.000,0.2965,0.12,0.88,26.16,Nest,1,0,0.0718696632381422
25/05/2020 07:50:30.000,0.258166666666667,0.31,0.75,26.04,Nest,1,0,-0.0519449230599813
25/05/2020 07:51:30.000,0.417333333333333,0.19,1.89,25.8,Nest,1,0,0.462154772221359
25/05/2020 07:52:30.000,0.929166666666666,0.74,2.76,25.8,Nest,1,0,2.11534866144544
25/05/2020 07:53:30.000,0.9775,1.37,2.26,25.92,Nest,1,0,2.27146270503873
25/05/2020 07:54:30.000,1.105,1.19,3.39,25.92,Nest,1,0,2.68328078555205
25/05/2020 07:55:30.000,0.412833333333333,0.19,1.39,25.67,Nest,1,0,0.447620016438536
25/05/2020 07:56:30.000,0.998166666666667,2.5,3.82,24.82,Out,1,0,2.33821491678206
25/05/2020 07:57:30.000,1.103,0.57,3.75,23.84,Out,1,0,2.67682089409302
25/05/2020 07:58:30.000,0.203666666666667,0.26,0.93,23.35,Out,0,1,-0.227976965318618
25/05/2020 07:59:30.000,0.202,0.69,0.93,22.99,Out,0,1,-0.233360208201145
25/05/2020 08:00:30.000,0.654666666666666,0.94,2.5,22.62,Out,1,0,1.22872855869322
25/05/2020 08:01:30.000,0.994166666666666,0.38,3.51,22.01,Out,1,0,2.325295133864
25/05/2020 08:02:30.000,0.597333333333333,0.75,2,22.01,Out,1,0,1.04354500353429
25/05/2020 08:03:30.000,1.274,1.69,7.74,22.01,Out,1,0,3.2291416138403
25/05/2020 08:04:30.000,0.772166666666667,0.63,2.75,22.01,Out,1,0,1.60824718191138
25/05/2020 08:05:30.000,0.865833333333333,0.49,2.19,22.01,Out,1,0,1.91078543190941
25/05/2020 08:06:30.000,0.863,0.74,2.57,22.01,Out,1,0,1.90163391900911
25/05/2020 08:07:30.000,1.02016666666667,2.62,3.44,21.77,Out,1,0,2.40927372283142
25/05/2020 08:08:30.000,0.201333333333333,0.0599999999999999,0.88,21.77,Out,0,1,-0.235513505354156
25/05/2020 08:09:30.000,0.167166666666667,0.19,0.56,22.01,Out,0,1,-0.345869984445962
25/05/2020 08:10:30.000,0.741,1.07,2.88,22.01,Out,1,0,1.50758054000813
25/05/2020 08:11:30.000,0.731666666666667,1.37,3.38,22.01,Out,1,0,1.47743437986598
25/05/2020 08:12:30.000,0.0708333333333334,0,0.3,22.01,Out,0,1,-0.65702142305603
25/05/2020 08:13:30.000,0.606166666666667,1.25,3.94,22.01,Out,1,0,1.07207619081168
25/05/2020 08:14:30.000,1.16633333333333,0.37,8.81,22.01,Out,1,0,2.88138412362905
25/05/2020 08:15:30.000,0.737333333333333,0.63,3.18,22.01,Out,1,0,1.49573740566657
25/05/2020 08:16:30.000,0.484,0.32,1.7,22.01,Out,1,0,0.677484487522444
25/05/2020 08:17:30.000,0.443333333333333,0.7,1.52,22.01,Out,1,0,0.546133361188782
25/05/2020 08:18:30.000,0.655166666666667,0.57,2,22.01,Out,1,0,1.23034353155798
25/05/2020 08:19:30.000,0.389666666666667,0.56,1.25,22.01,Out,1,0,0.372792940371409
25/05/2020 08:20:30.000,0.513,0.68,1.7,22.26,Out,1,0,0.771152913678416
25/05/2020 08:21:30.000,0.567,0.81,2.26,22.38,Out,1,0,0.945569983072295
25/05/2020 08:22:30.000,0.423,0.44,1.31,22.13,Out,1,0,0.480457798021951
25/05/2020 08:23:30.000,0.311333333333333,0.12,1.63,22.5,Out,1,0,0.119780524892634
25/05/2020 08:24:30.000,0.593666666666666,1.25,2.56,22.62,Out,1,0,1.03170186919273
25/05/2020 08:25:30.000,0.452166666666667,0.25,1.69,22.13,Out,1,0,0.574664548466176
25/05/2020 08:26:30.000,0.454,0.26,2.06,22.01,Out,1,0,0.580586115636955
25/05/2020 08:27:30.000,0.4825,0.32,1.18,22.01,Out,1,0,0.672639568928169
25/05/2020 08:28:30.000,0.642,0.44,1.94,22.01,Out,1,0,1.18781591278602
25/05/2020 08:29:30.000,0.585,0.69,3.07,22.01,Out,1,0,1.00370900620359
25/05/2020 08:30:30.000,0.3755,0.31,1.12,22.01,Out,1,0,0.327035375869928
25/05/2020 08:31:30.000,1.0075,1.06,4.69,22.01,Out,1,0,2.36836107692421
25/05/2020 08:32:30.000,0.942666666666667,0.94,2.99,22.01,Out,1,0,2.15895292879391
25/05/2020 08:33:30.000,0.466,0.31,2.31,21.77,Out,1,0,0.619345464391151
25/05/2020 08:34:30.000,0.589,0.87,3.44,22.01,Out,1,0,1.01662878912165
25/05/2020 08:35:30.000,0.0675,0.07,0.25,22.01,Out,0,1,-0.667787908821084
25/05/2020 08:36:30.000,0.0695,0.31,0.31,22.01,Out,0,1,-0.661328017362051
25/05/2020 08:37:30.000,0.026,0,0.12,22.5,Out,0,1,-0.801830656596009
25/05/2020 08:38:30.000,0.0478333333333333,0,0.25,23.11,Out,0,1,-0.731310174834904
25/05/2020 08:39:30.000,0.412,0.12,3.76,23.35,Out,1,0,0.444928394997272
25/05/2020 08:40:30.000,0.383,0.0599999999999999,3.62,23.35,Out,1,0,0.3512599688413
25/05/2020 08:41:30.000,0.278833333333333,0.19,1.13,23.97,Out,1,0,0.0148072886833552
25/05/2020 08:42:30.000,1.021,0.44,6.82,24.45,Out,1,0,2.41196534427268
25/05/2020 08:43:30.000,0.7755,0.31,1.67,23.97,Out,1,0,1.61901366767644
25/05/2020 08:44:30.000,0.636,1.33,2.62,23.48,Out,1,0,1.16843623840892
25/05/2020 08:45:30.000,0.749666666666667,1.25,2.44,22.74,Out,1,0,1.53557340299727
25/05/2020 08:46:30.000,0.180666666666667,0.31,0.51,22.87,Out,0,1,-0.302265717097492
25/05/2020 08:47:30.000,0.448833333333333,0.37,3.25,23.35,Out,1,0,0.563898062701122
25/05/2020 08:48:30.000,0.296666666666667,0.18,1.45,23.48,Out,1,0,0.0724079875263948
25/05/2020 08:49:30.000,0.792666666666667,1.5,2.75,23.6,Out,1,0,1.67446106936647
25/05/2020 08:50:30.000,0.811833333333334,0.93,2.45,22.87,Out,1,0,1.73636836251553
25/05/2020 08:51:30.000,0.363833333333333,0.26,2.26,22.87,Out,1,0,0.289352675692238
25/05/2020 08:52:30.000,0.422333333333333,0.25,1.88,23.11,Out,1,0,0.47830450086894
25/05/2020 08:53:30.000,0.440333333333333,0.25,1.88,23.23,Out,1,0,0.536443524000233
25/05/2020 08:54:30.000,0.504166666666667,0.31,2.06,23.23,Out,1,0,0.742621726401022
25/05/2020 08:55:30.000,0.459833333333333,0.12,2.81,23.11,Out,1,0,0.599427465725801
25/05/2020 08:56:30.000,0.324833333333333,0.18,1.44,23.11,Out,1,0,0.163384792241103
25/05/2020 08:57:30.000,0.292833333333333,0.13,1.44,22.87,Out,1,0,0.0600265288965829
25/05/2020 08:58:30.000,0.569666666666667,0.62,2.93,22.74,Out,1,0,0.954183171684338
25/05/2020 08:59:30.000,0.623833333333334,0.12,2.13,22.26,Out,1,0,1.12913856536647
25/05/2020 09:00:30.000,0.433166666666667,1.43,1.56,22.01,Out,1,0,0.513295579605366
25/05/2020 09:01:30.000,0.6915,0.19,3.63,22.01,Out,1,0,1.34769822639707
25/05/2020 09:02:30.000,1.2335,0.81,6.14,21.89,Out,1,0,3.09832881179489
25/05/2020 09:03:30.000,0.170333333333333,0.31,0.49,22.01,Out,0,1,-0.335641822969161
25/05/2020 09:04:30.000,0.599666666666667,0.81,3,22.01,Out,1,0,1.05108154356983
25/05/2020 09:05:30.000,0.537833333333333,0.2,1.81,22.13,Out,1,0,0.85136323262807
25/05/2020 09:06:30.000,0.212333333333333,0.31,0.5,22.13,Out,1,0,-0.199984102329477
25/05/2020 09:07:30.000,0.162666666666667,0.32,0.45,22.99,Out,0,1,-0.360404740228786
25/05/2020 09:08:30.000,0.337,0.12,2.56,23.35,Out,1,0,0.202682465283551
25/05/2020 09:09:30.000,0.700333333333334,0.57,2.01,23.35,Out,1,0,1.37622941367447
25/05/2020 09:10:30.000,0.149166666666667,0.0600000000000001,0.5,23.23,Out,0,1,-0.404009007577255
25/05/2020 09:11:30.000,0.825166666666667,2.25,2.69,22.74,Out,1,0,1.77943430557575
25/05/2020 09:12:30.000,0.6645,0.43,1.75,22.74,Out,1,0,1.26048969170013
25/05/2020 09:13:30.000,0.489333333333333,0.38,1.2,23.11,Out,1,0,0.694710864746531
25/05/2020 09:14:30.000,0.643833333333334,0.62,1.25,23.84,Out,1,0,1.1937374799568
25/05/2020 09:15:30.000,0.816833333333333,0.44,1.64,24.21,Out,1,0,1.75251809116311
25/05/2020 09:16:30.000,0.6765,0.62,1.63,24.33,Out,1,0,1.29924904045433
25/05/2020 09:17:30.000,0.773333333333333,0.63,1.82,24.82,Out,1,0,1.61201545192915
25/05/2020 09:18:30.000,1.241,1.07,2,24.94,Out,1,0,3.12255340476626
25/05/2020 09:19:30.000,0.8865,0.76,1.82,25.06,Out,1,0,1.97753764365274
25/05/2020 09:20:30.000,0.0716666666666667,0,0.62,25.06,Out,0,1,-0.654329801614766
25/05/2020 09:21:30.000,0.132833333333333,0.12,0.75,24.94,Out,0,1,-0.456764787826021
25/05/2020 09:22:30.000,0.186,0.13,1.06,24.82,Out,0,1,-0.285039339873405
25/05/2020 09:23:30.000,0.013,0,0.14,24.45,Out,0,1,-0.843819951079721
25/05/2020 09:24:30.000,0.215833333333333,0.12,1.62,24.09,Out,1,0,-0.18867929227617
25/05/2020 09:25:30.000,0.028,0,0.12,24.09,Out,0,1,-0.795370765136977
25/05/2020 09:26:30.000,0.021,0,0.18,24.33,Out,0,1,-0.817980385243591
25/05/2020 09:27:30.000,0.049,0.06,0.12,24.33,Out,0,1,-0.727541904817135
25/05/2020 09:28:30.000,0.032,0,0.18,24.21,Out,0,1,-0.782450982218912
25/05/2020 09:29:30.000,0.032,0,0.12,24.09,Out,0,1,-0.782450982218912
25/05/2020 09:30:30.000,0.048,0.0600000000000001,0.12,24.21,Out,0,1,-0.730771850546651
25/05/2020 09:31:30.000,0.220833333333333,0,1.18,24.33,Out,1,0,-0.172529563628589
25/05/2020 09:32:30.000,0.022,0,0.18,24.45,Out,0,1,-0.814750439514075
25/05/2020 09:33:30.000,0.025,0,0.12,24.58,Out,0,1,-0.805060602325526
25/05/2020 09:34:30.000,0.036,0.0600000000000001,0.12,24.45,Out,0,1,-0.769531199300847
25/05/2020 09:35:30.000,0.019,0,0.12,24.7,Out,0,1,-0.824440276702623
25/05/2020 09:36:30.000,0.002,0,0.0600000000000001,24.82,Out,0,1,-0.8793493541044
25/05/2020 09:37:30.000,0.00400000000000001,0,0.0600000000000001,24.82,Out,0,1,-0.872889462645367
25/05/2020 09:38:30.000,0.0075,0,0.2,24.82,Out,0,1,-0.861584652592061
25/05/2020 09:39:30.000,0.195166666666667,0.07,0.61,24.82,Out,0,1,-0.255431504019506
25/05/2020 09:40:30.000,0.384,0.31,1.18,24.94,Out,1,0,0.354489914570817
25/05/2020 09:41:30.000,0.207666666666667,0.25,0.49,24.94,Out,1,0,-0.215057182400553
25/05/2020 09:42:30.000,0.0889999999999999,0.06,0.32,25.06,Out,0,1,-0.598344075636485
25/05/2020 09:43:30.000,0.16,0.06,1.62,24.94,Out,0,1,-0.369017928840829
25/05/2020 09:44:30.000,0.527666666666666,0.37,1.75,24.94,Out,1,0,0.818525451044653
25/05/2020 09:45:30.000,0.0611666666666667,0.0599999999999999,0.13,24.94,Out,0,1,-0.688244231774687
25/05/2020 09:46:30.000,0.038,0.12,0.12,25.31,Nest,0,1,-0.763071307841814
25/05/2020 09:47:30.000,0.0329999999999999,0.06,0.12,25.55,Nest,0,1,-0.779221036489396
25/05/2020 09:48:30.000,0.038,0,0.12,25.67,Nest,0,1,-0.763071307841814
25/05/2020 09:49:30.000,0.02,0,0.12,25.92,Nest,0,1,-0.821210330973107
25/05/2020 09:50:30.000,0.019,0.0599999999999999,0.12,25.8,Nest,0,1,-0.824440276702624
25/05/2020 09:51:30.000,0.017,0.0599999999999999,0.0599999999999999,25.92,Nest,0,1,-0.830900168161656
25/05/2020 09:52:30.000,0.0693333333333333,0.12,0.37,26.04,Nest,0,1,-0.661866341650304
25/05/2020 09:53:30.000,0.017,0,0.0599999999999999,26.16,Nest,0,1,-0.830900168161656
25/05/2020 09:54:30.000,0.0551666666666666,0,0.94,26.16,Nest,0,1,-0.707623906151785
25/05/2020 09:55:30.000,0.0245,0,0.18,26.29,Nest,0,1,-0.806675575190284
25/05/2020 09:56:30.000,0.039,0.06,0.19,26.41,Nest,0,1,-0.759841362112298
25/05/2020 09:57:30.000,0.017,0,0.19,26.53,Nest,0,1,-0.830900168161656
25/05/2020 09:58:30.000,0.120166666666667,0,0.76,26.41,Nest,0,1,-0.497677433733227
25/05/2020 09:59:30.000,0.0295,0.06,0.13,26.65,Nest,0,1,-0.790525846542702
25/05/2020 10:00:30.000,0,0,0,22.5,Out,0,1,-0.885809245563433
25/05/2020 10:01:30.000,0,0,0,26.41,Nest,0,1,-0.885809245563433
25/05/2020 10:02:30.000,0.002,0,0.06,26.41,Nest,0,1,-0.8793493541044
25/05/2020 10:03:30.000,0.021,0,0.06,26.04,Nest,0,1,-0.817980385243591
25/05/2020 10:04:30.000,0.04,0,0.12,26.04,Nest,0,1,-0.756611416382782
25/05/2020 10:05:30.000,0.0691666666666667,0.12,0.19,25.92,Nest,0,1,-0.662404665938557
25/05/2020 10:06:30.000,0.0561666666666667,0,0.21,25.92,Nest,0,1,-0.704393960422268
25/05/2020 10:07:30.000,0.046,0.06,0.12,25.8,Nest,0,1,-0.737231742005684
25/05/2020 10:08:30.000,0.0155,0,0.13,25.92,Nest,0,1,-0.83574508675593
25/05/2020 10:09:30.000,0.001,0,0.06,25.92,Nest,0,1,-0.882579299833916
25/05/2020 10:10:30.000,0.014,0,0.12,25.92,Nest,0,1,-0.840590005350205
25/05/2020 10:11:30.000,0.4115,0,2.5,25.92,Nest,1,0,0.443313422132514
25/05/2020 10:12:30.000,0.890666666666667,1.45,2.31,25.92,Nest,1,0,1.99099575085906
25/05/2020 10:13:30.000,0.6095,0.37,1.75,25.92,Nest,1,0,1.08284267657674
25/05/2020 10:14:30.000,0.033,0,0.18,25.92,Nest,0,1,-0.779221036489396
25/05/2020 10:15:30.000,0.051,0.0599999999999999,0.18,25.92,Nest,0,1,-0.721082013358103
25/05/2020 10:16:30.000,0.191333333333333,0,1.12,25.92,Nest,0,1,-0.267812962649319
25/05/2020 10:17:30.000,0.0943333333333334,0.19,0.19,25.55,Nest,0,1,-0.581117698412397
25/05/2020 10:18:30.000,0.003,0,0.0600000000000001,25.43,Nest,0,1,-0.876119408374884
25/05/2020 10:19:30.000,0.041,0.13,0.13,24.94,Out,0,1,-0.753381470653265
25/05/2020 10:20:30.000,0.2815,0,2.7,24.82,Out,1,0,0.0234204772953986
25/05/2020 10:21:30.000,0.0813333333333334,0.0600000000000001,0.44,24.7,Out,0,1,-0.623106992896109
25/05/2020 10:22:30.000,0.00633333333333333,0,0.18,24.45,Out,0,1,-0.865352922609829
25/05/2020 10:23:30.000,0.124833333333333,0,1.13,24.33,Out,0,1,-0.482604353662151
25/05/2020 10:24:30.000,0.03,0,0.12,24.33,Out,0,1,-0.788910873677944
25/05/2020 10:25:30.000,0.0165,0,0.14,23.97,Out,0,1,-0.832515141026414
25/05/2020 10:26:30.000,0.0306666666666667,0,0.44,23.97,Out,0,1,-0.786757576524933
25/05/2020 10:27:30.000,0.769666666666666,1.68,1.99,23.97,Out,1,0,1.60017231758759
25/05/2020 10:28:30.000,0.312166666666667,0.68,1.81,24.21,Out,1,0,0.122472146333897
25/05/2020 10:29:30.000,0.0171666666666667,0.07,0.13,24.21,Out,0,1,-0.830361843873403
25/05/2020 10:30:30.000,0.0433333333333333,0.07,0.19,24.33,Out,0,1,-0.745844930617727
25/05/2020 10:31:30.000,0.0916666666666667,0,0.26,24.33,Out,0,1,-0.589730887024441
25/05/2020 10:32:30.000,0.0453333333333333,0.13,0.13,24.21,Out,0,1,-0.739385039158695
25/05/2020 10:33:30.000,0.0405,0.13,0.2,23.84,Out,0,1,-0.754996443518024
25/05/2020 10:34:30.000,0.0438333333333333,0.0599999999999999,0.12,23.72,Out,0,1,-0.744229957752969
25/05/2020 10:35:30.000,0.0526666666666667,0.07,0.25,23.6,Out,0,1,-0.715698770475576
25/05/2020 10:36:30.000,0.017,0.06,0.12,23.35,Out,0,1,-0.830900168161656
25/05/2020 10:37:30.000,0.0746666666666667,0,0.56,23.35,Out,0,1,-0.644639964426217
25/05/2020 10:38:30.000,0.0648333333333333,0.0599999999999999,0.25,22.99,Out,0,1,-0.676401097433127
25/05/2020 10:39:30.000,0.0288333333333333,0,0.13,22.99,Out,0,1,-0.792679143695713
25/05/2020 10:40:30.000,0.0215,0,0.13,22.74,Out,0,1,-0.816365412378833
25/05/2020 10:41:30.000,0.107666666666667,0,0.95,22.99,Out,0,1,-0.538051755352181
25/05/2020 10:42:30.000,0.0878333333333332,0.06,0.19,23.23,Out,0,1,-0.602112345654253
25/05/2020 10:43:30.000,0.0363333333333333,0,0.12,23.23,Out,0,1,-0.768454550724341
25/05/2020 10:44:30.000,0.025,0,0.19,23.48,Out,0,1,-0.805060602325526
25/05/2020 10:45:30.000,0.0441666666666667,0,0.2,23.6,Out,0,1,-0.743153309176464
25/05/2020 10:46:30.000,0.052,0,0.12,23.48,Out,0,1,-0.717852067628586
25/05/2020 10:47:30.000,0.024,0.0600000000000001,0.18,23.48,Out,0,1,-0.808290548055042
25/05/2020 10:48:30.000,0.0471666666666667,0.12,0.13,23.35,Out,0,1,-0.733463471987915
25/05/2020 10:49:30.000,0.0773333333333334,0.06,0.37,23.35,Out,0,1,-0.636026775814174
25/05/2020 10:50:30.000,0.187333333333333,0.07,0.62,22.87,Out,0,1,-0.280732745567384
25/05/2020 10:51:30.000,0.087,0,0.38,22.74,Out,0,1,-0.604803967095517
25/05/2020 10:52:30.000,0.0768333333333333,0.0599999999999999,0.19,23.11,Out,0,1,-0.637641748678932
25/05/2020 10:53:30.000,0.0388333333333333,0,0.18,22.74,Out,0,1,-0.760379686400551
25/05/2020 10:54:30.000,0.0455,0,0.44,22.74,Out,0,1,-0.738846714870442
25/05/2020 10:55:30.000,0.0251666666666667,0,0.13,22.74,Out,0,1,-0.804522278037273
25/05/2020 10:56:30.000,0.0166666666666667,0,0.07,22.01,Out,0,1,-0.831976816738161
25/05/2020 10:57:30.000,0.0606666666666667,0,0.39,22.01,Out,0,1,-0.689859204639445
25/05/2020 10:58:30.000,0.0193333333333333,0.0599999999999999,0.13,22.01,Out,0,1,-0.823363628126118
25/05/2020 10:59:30.000,0.125166666666667,0,0.63,22.01,Out,0,1,-0.481527705085646
25/05/2020 11:00:30.000,0.049,0.0600000000000001,0.18,22.01,Out,0,1,-0.727541904817135
25/05/2020 11:01:30.000,0.0798333333333334,0.0600000000000001,0.25,22.01,Out,0,1,-0.627951911490383
25/05/2020 11:02:30.000,0.554666666666667,0.12,2.38,22.01,Out,1,0,0.905733985741594
25/05/2020 11:03:30.000,0.392499999999999,0.0599999999999999,1.88,22.01,Out,1,0,0.381944453271703
25/05/2020 11:04:30.000,0.0778333333333333,0.0599999999999999,0.37,22.5,Out,0,1,-0.634411802949416
25/05/2020 11:05:30.000,0.0841666666666667,0.06,0.31,22.5,Out,0,1,-0.613955479995813
25/05/2020 11:06:30.000,0.0203333333333333,0,0.13,22.99,Out,0,1,-0.820133682396602
25/05/2020 11:07:30.000,0.001,0,0.06,22.87,Out,0,1,-0.882579299833916
25/05/2020 11:08:30.000,0.015,0,0.18,23.11,Out,0,1,-0.837360059620688
25/05/2020 11:09:30.000,0.044,0.06,0.12,23.35,Out,0,1,-0.743691633464716
25/05/2020 11:10:30.000,0.049,0.0600000000000001,0.18,23.48,Out,0,1,-0.727541904817135
25/05/2020 11:11:30.000,0.042,0,0.24,23.48,Out,0,1,-0.750151524923749
25/05/2020 11:12:30.000,0.290833333333333,0.31,1.01,23.72,Out,1,0,0.0535666374375502
25/05/2020 11:13:30.000,0.109333333333333,0,0.43,23.48,Out,0,1,-0.532668512469653
25/05/2020 11:14:30.000,0.0173333333333333,0,0.07,23.72,Out,0,1,-0.82982351958515
25/05/2020 11:15:30.000,0.0136666666666667,0,0.13,23.97,Out,0,1,-0.84166665392671
25/05/2020 11:16:30.000,0.0988333333333334,0,0.87,23.97,Out,0,1,-0.566582942629574
25/05/2020 11:17:30.000,0.008,0,0.0600000000000001,23.97,Out,0,1,-0.859969679727302
25/05/2020 11:18:30.000,0.0316666666666666,0,0.13,23.84,Out,0,1,-0.783527630795417
25/05/2020 11:19:30.000,0.0186666666666666,0,0.13,23.97,Out,0,1,-0.825516925279129
25/05/2020 11:20:30.000,0.0371666666666667,0.0599999999999999,0.19,24.09,Out,0,1,-0.765762929283078
25/05/2020 11:21:30.000,0.032,0,0.12,23.97,Out,0,1,-0.782450982218912
25/05/2020 11:22:30.000,0.004,0,0.0600000000000001,23.97,Out,0,1,-0.872889462645367
25/05/2020 11:23:30.000,0.004,0,0.06,23.84,Out,0,1,-0.872889462645367
25/05/2020 11:24:30.000,0.0551666666666667,0.0599999999999999,0.26,23.97,Out,0,1,-0.707623906151785
25/05/2020 11:25:30.000,0.218333333333333,0.38,0.39,23.97,Out,1,0,-0.18060442795238
25/05/2020 11:26:30.000,0.0686666666666667,0.12,0.26,23.72,Out,0,1,-0.664019638803315
25/05/2020 11:27:30.000,0.0891666666666666,0.07,0.32,23.6,Out,0,1,-0.597805751348232
25/05/2020 11:28:30.000,0.018,0,0.12,23.6,Out,0,1,-0.82767022243214
25/05/2020 11:29:30.000,0.0326666666666667,0,0.13,23.48,Out,0,1,-0.780297685065901
25/05/2020 11:30:30.000,0.064,0,0.25,23.48,Out,0,1,-0.679092718874391
25/05/2020 11:31:30.000,0.0585,0,0.32,23.48,Out,0,1,-0.69685742038673
